game_id,load_timestamp,season,status,scheduled_date,venue_id,venue_name,venue_city,venue_state,venue_address,venue_zip,venue_country,venue_capacity,attendance,neutral_site,conference_game,tournament,tournament_type,round,game_no,away_market,away_name,away_id,away_alias,away_conf_name,away_conf_alias,away_division_name,away_division_alias,away_league_name,home_market,home_name,home_id,home_alias,home_conf_name,home_conf_alias,home_division_name,home_division_alias,home_league_name,period,game_clock,elapsed_time_sec,possession_arrow,team_name,team_market,team_id,team_alias,team_conf_name,team_conf_alias,team_division_name,team_division_alias,team_league_name,team_basket,possession_team_id,player_id,player_full_name,jersey_num,event_id,timestamp,event_description,event_coord_x,event_coord_y,event_type,type,shot_made,shot_type,shot_subtype,three_point_shot,points_scored,turnover_type,rebound_type,timeout_duration
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,1,11:30,510,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,left,,f801e2af-c622-41e8-945b-834c1920fd94,Jarrett Culver,23,410b1e43-6a61-4a5d-9446-9cf730e1ed2c,2018-03-25 18:37:00 UTC,Jarrett Culver misses two point driving layup,116,283,twopointmiss,fieldgoal,false,layup,driving,false,,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,2,10:48,1752,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,right,,f801e2af-c622-41e8-945b-834c1920fd94,Jarrett Culver,23,12e821cc-4b39-4d70-afb0-17cc35116187,2018-03-25 19:54:00 UTC,Jarrett Culver misses two point driving layup,1028,305,twopointmiss,fieldgoal,false,layup,driving,false,,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,1,8:26,694,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,left,4383eb6a-7fd8-4ff2-94c5-43c933121e88,60d090dc-3125-4eb9-97b3-0673b83c6991,Keenan Evans,12,1f74d107-a04f-48f9-b1bf-93b00c1c7fee,2018-03-25 18:46:00 UTC,Keenan Evans makes two point pullup jump shot,216,173,twopointmade,fieldgoal,true,jump shot,pullup,false,2,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,2,4:58,2102,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,right,f8c705b7-87d3-411a-9c8b-5124daab0469,60d090dc-3125-4eb9-97b3-0673b83c6991,Keenan Evans,12,d1c70379-1de9-49c0-b47c-a40b2e17ce5f,2018-03-25 20:11:00 UTC,Keenan Evans misses regular free throw 1 of 3,901,300,freethrowmiss,freethrow,false,,,false,,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,2,11:29,1711,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,right,,5d89e733-2875-44e8-95db-c0d5d36238cf,Niem Stevenson,10,d90c274c-3ee7-4208-ae64-c5c22980d234,2018-03-25 19:53:00 UTC,Niem Stevenson misses two point driving layup,1038,256,twopointmiss,fieldgoal,false,layup,driving,false,,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,2,4:14,2146,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,right,f8c705b7-87d3-411a-9c8b-5124daab0469,f946880c-8e55-415e-9640-6ae646c732dc,Zhaire Smith,2,8d5f38e6-de01-4a1d-94f3-b9ba18e87237,2018-03-25 20:13:00 UTC,Zhaire Smith misses regular free throw 1 of 2,889,297,freethrowmiss,freethrow,false,,,false,,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,2,4:14,2146,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,right,,f946880c-8e55-415e-9640-6ae646c732dc,Zhaire Smith,2,10f18d7c-4906-4823-8fc0-2300d3815396,2018-03-25 20:13:00 UTC,Zhaire Smith misses regular free throw 2 of 2,900,305,freethrowmiss,freethrow,false,,,false,,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,2,2:13,2267,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,right,f8c705b7-87d3-411a-9c8b-5124daab0469,36a44932-7f4f-4f52-9e74-819bdd6dbab4,Davide Moretti,25,86062ade-a3fb-49fc-983b-30aadcf42f4f,2018-03-25 20:22:00 UTC,Davide Moretti makes regular free throw 1 of 2,901,301,freethrowmade,freethrow,true,,,false,1,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,2,2:13,2267,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,right,4383eb6a-7fd8-4ff2-94c5-43c933121e88,36a44932-7f4f-4f52-9e74-819bdd6dbab4,Davide Moretti,25,d10cbb44-20de-4dc0-afbc-795acfcca769,2018-03-25 20:22:00 UTC,Davide Moretti makes regular free throw 2 of 2,901,300,freethrowmade,freethrow,true,,,false,1,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,1,6:33,807,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,left,f8c705b7-87d3-411a-9c8b-5124daab0469,f801e2af-c622-41e8-945b-834c1920fd94,Jarrett Culver,23,fe26a4ca-ddf1-4a5c-aeee-323fceb98da9,2018-03-25 18:53:00 UTC,Jarrett Culver makes regular free throw 1 of 2,230,293,freethrowmade,freethrow,true,,,false,1,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,1,6:33,807,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,left,4383eb6a-7fd8-4ff2-94c5-43c933121e88,f801e2af-c622-41e8-945b-834c1920fd94,Jarrett Culver,23,6565a9bc-cfe3-4343-9d9c-81389b8bce0c,2018-03-25 18:53:00 UTC,Jarrett Culver makes regular free throw 2 of 2,233,296,freethrowmade,freethrow,true,,,false,1,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,2,13:45,1575,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,right,,60d090dc-3125-4eb9-97b3-0673b83c6991,Keenan Evans,12,dd435079-02fe-4703-93f1-f069d7594e16,2018-03-25 19:45:00 UTC,Keenan Evans misses two point pullup jump shot,923,229,twopointmiss,fieldgoal,false,jump shot,pullup,false,,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,2,3:27,2193,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,right,,60d090dc-3125-4eb9-97b3-0673b83c6991,Keenan Evans,12,76bedbcd-eb44-418f-9cdf-ae9fa6858aeb,2018-03-25 20:19:00 UTC,Keenan Evans misses two point pullup jump shot,903,243,twopointmiss,fieldgoal,false,jump shot,pullup,false,,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,1,17:37,143,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,left,f8c705b7-87d3-411a-9c8b-5124daab0469,2bf41707-fcf2-4749-aa8d-e38cdc467a39,Norense Odiase,32,ee475317-c8de-4228-b950-a8de808a9c0e,2018-03-25 18:24:00 UTC,Norense Odiase makes regular free throw 1 of 2,229,304,freethrowmade,freethrow,true,,,false,1,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,1,17:37,143,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,left,4383eb6a-7fd8-4ff2-94c5-43c933121e88,2bf41707-fcf2-4749-aa8d-e38cdc467a39,Norense Odiase,32,ca32a10e-692a-4584-9a86-472c203a7632,2018-03-25 18:24:00 UTC,Norense Odiase makes regular free throw 2 of 2,229,293,freethrowmade,freethrow,true,,,false,1,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,2,8:48,1872,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,right,,f946880c-8e55-415e-9640-6ae646c732dc,Zhaire Smith,2,1b6e1e70-56fc-4912-8040-f15781093418,2018-03-25 19:59:00 UTC,Zhaire Smith misses two point pullup jump shot,903,214,twopointmiss,fieldgoal,false,jump shot,pullup,false,,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,1,15:19,281,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,left,,1313b5b2-36ae-4e4d-89a1-48b51ecc3807,Justin Gray,5,4333aa0f-000d-41ad-b585-5d52ec8e0a26,2018-03-25 18:28:00 UTC,Justin Gray misses two point fadeaway jump shot,202,273,twopointmiss,fieldgoal,false,jump shot,fadeaway,false,,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,2,2:46,2234,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,right,,60d090dc-3125-4eb9-97b3-0673b83c6991,Keenan Evans,12,afbeeb81-710e-4f35-a2ff-0df315b6f780,2018-03-25 20:22:00 UTC,Keenan Evans misses two point driving jump shot,1017,241,twopointmiss,fieldgoal,false,jump shot,driving,false,,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,1,19:07,53,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,left,,60d090dc-3125-4eb9-97b3-0673b83c6991,Keenan Evans,12,737cc7dc-dd31-4407-b870-9c328ed4980c,2018-03-25 18:21:00 UTC,Keenan Evans misses two point driving jump shot,175,195,twopointmiss,fieldgoal,false,jump shot,driving,false,,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,2,9:58,1802,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,right,,60d090dc-3125-4eb9-97b3-0673b83c6991,Keenan Evans,12,afa74c06-908f-477d-b02c-42b991745a2f,2018-03-25 19:56:00 UTC,Keenan Evans misses two point finger roll layup,1052,353,twopointmiss,fieldgoal,false,layup,finger roll,false,,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,2,00:53,2347,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,right,,60d090dc-3125-4eb9-97b3-0673b83c6991,Keenan Evans,12,c9feb41d-ebbb-46f7-8100-0b4ff855b717,2018-03-25 20:32:00 UTC,Keenan Evans misses three point pullup jump shot,806,360,threepointmiss,fieldgoal,false,jump shot,pullup,true,,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,1,00:45,1155,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,left,,60d090dc-3125-4eb9-97b3-0673b83c6991,Keenan Evans,12,7c427e9e-12ba-4ea1-83d1-882930f7ba70,2018-03-25 19:10:00 UTC,Keenan Evans misses three point pullup jump shot,349,329,threepointmiss,fieldgoal,false,jump shot,pullup,true,,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,1,8:56,664,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,left,,60d090dc-3125-4eb9-97b3-0673b83c6991,Keenan Evans,12,5e00b555-71f0-4648-94bd-f3d4b7e12f18,2018-03-25 18:45:00 UTC,Keenan Evans misses three point pullup jump shot,326,102,threepointmiss,fieldgoal,false,jump shot,pullup,true,,,,
7e5d987d-7623-4048-9e89-1f7a3d35c7ad,2018-03-25 21:25:00 UTC,2017,closed,2018-03-25 18:20:00 UTC,7d69b080-91ca-53c9-9302-45c1a72c5549,TD Garden,Boston,MA,100 Legends Way,02114,USA,18624,19169,true,false,NCAA,East Regional,Elite Eight,Game 1,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,1,5:13,887,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Red Raiders,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,TTU,Big 12,BIG12,NCAA Division I,D1,NCAA MEN,left,,60d090dc-3125-4eb9-97b3-0673b83c6991,Keenan Evans,12,8efd2db3-b7d4-40c8-91e4-3f8cfa95cb24,2018-03-25 18:55:00 UTC,Keenan Evans misses two point floating jump shot,181,260,twopointmiss,fieldgoal,false,jump shot,floating,false,,,,
